Site,Week Removed,Days in Stream,Substrate Number,Substrate,RespRateAvg,RespRateInd,Pre Dry Weight,Post Dry Weight,Ashed Weight,Post AFDM,Pre AFDM,Breakdown,Conductivity,Temp,pH,H,Turbidity,DO,Chloride,SRP,Nitrate,Ammonium,DIN,Sulfate,Magnesium,Manganese,Total Alkalinity,Iron,Total Hardness,Open Water,Perennial Ice/Snow,"Developed, Open Space","Developed, Low Intensity","Developed, Medium Inensity ","Developed, High Intensity",Barren Land (Rock/Sand/Clay,Deciduous Forest,Evergreen Forest,Mixed Forest,Shrub/Scrub,Grassland/Herbaceous,Pasture/Hay,Cultivated Crops,Woody Wetlands,Emergent Herbaceous Wetlands
OhRv01,3,21,42,Wood Veneer,0.073113452,0.049974811,0.2113,0.2069,0.0084,0.1985,0.172746981,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,3,21,46,Wood Veneer,0.073113452,0.087843137,0.1749,0.1876,0.0091,0.1785,0.187957407,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,36,Wood Veneer,0.117635164,0.111570248,0.2101,0.236,0.0424,0.1936,0.207513669,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,37,Wood Veneer,0.117635164,0.148300721,0.2168,0.2105,0.0163,0.1942,0.214131192,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,4,28,47,Wood Veneer,0.117635164,0.093034525,0.1934,0.171,0.0059,0.1651,0.191019246,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,5,35,40,Wood Veneer,0.095756504,0.098254064,0.1878,0.1934,0.0273,0.1661,0.185488182,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,5,35,43,Wood Veneer,0.095756504,0.084867395,0.2134,0.2085,0.0162,0.1923,0.210773046,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,5,35,44,Wood Veneer,0.095756504,0.104148054,0.173,0.1674,0.0107,0.1567,0.17087037,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,6,49,33,Wood Veneer,0.083442784,0.062030769,0.1779,0.1856,0.0231,0.1625,0.175710051,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,6,49,38,Wood Veneer,0.083442784,0.110344828,0.2075,0.2177,0.0437,0.174,0.204945675,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv01,6,49,45,Wood Veneer,0.083442784,0.077952756,0.2019,0.2177,0.0145,0.2032,0.199414611,0.0014,293.4166667,25.53333333,8.118333333,7.61494E-09,25.762,6.56,21.324,0.0246,0.4427,0.1780,0.6207,72.6667,67.0000,0.0270,110.0000,0.3000,135.0000,30.3,0,11.2,19.7,26.2,9.7,0,2.9,0,0,0,0,0,0,0,0
OhRv02,1,7,210,Cellulose Sponge,NA,NA,0.2886,0.3839,0.1851,0.1988,0.25986987,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,1,7,218,Cellulose Sponge,NA,NA,0.2464,0.3277,0.1665,0.1612,0.22187088,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,1,7,222,Cellulose Sponge,NA,NA,0.2788,0.3448,0.1555,0.1893,0.25104546,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,1,7,224,Cellulose Sponge,NA,NA,0.2500,0.3105,0.1283,0.1822,0.2251125,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,2,14,213,Cellulose Sponge,0.280630607,0.343374273,0.2877,0.301,0.1463,0.1547,0.259059465,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,2,14,215,Cellulose Sponge,0.280630607,0.183055757,0.2656,0.2278,0.0897,0.1381,0.23915952,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,2,14,221,Cellulose Sponge,0.280630607,0.342943396,0.254,0.2468,0.1143,0.1325,0.2287143,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,2,14,223,Cellulose Sponge,0.280630607,0.253149002,0.2609,0.2461,0.1159,0.1302,0.234927405,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,212,Cellulose Sponge,0.582043401,0.304248146,0.2955,0.3383,0.1900,0.1483,0.266082975,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,214,Cellulose Sponge,0.582043401,0.784615385,0.2913,0.3315,0.1755,0.156,0.262301085,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,219,Cellulose Sponge,0.582043401,0.505685619,0.2437,0.2086,0.0890,0.1196,0.219439665,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,220,Cellulose Sponge,0.582043401,0.733624454,0.2495,0.2759,0.1385,0.1374,0.224662275,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,209,Cellulose Sponge,0.462824534,0.266442389,0.2782,0.22,0.1011,0.1189,0.25050519,0.0203,300.1,26.1,7.808333333,5.14833E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,211,Cellulose Sponge,0.462824534,0.805867971,0.2715,0.294,0.1713,0.1227,0.244472175,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,216,Cellulose Sponge,0.462824534,0.631578947,0.2551,0.3579,0.2287,0.1292,0.229704795,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,217,Cellulose Sponge,0.462824534,0.147408829,0.2372,0.2389,0.1347,0.1042,0.21358674,0.0203,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,1,7,210,Wood Veneer,NA,NA,0.2080,0.2104,0.0090,0.2014,0.20543952,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,1,7,222,Wood Veneer,NA,NA,0.1984,0.2074,0.0172,0.1902,0.195957696,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,2,14,213,Wood Veneer,0.053205096,0.091609082,0.2181,0.2091,0.0065,0.2026,0.215415189,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,2,14,221,Wood Veneer,0.053205096,0.01480111,0.2311,0.223,0.0068,0.2162,0.228255159,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,214,Wood Veneer,0.101642427,0.109879518,0.1777,0.1926,0.0266,0.166,0.175512513,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,219,Wood Veneer,0.101642427,0.098002663,0.2411,0.2479,0.0226,0.2253,0.238132059,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,3,21,220,Wood Veneer,0.101642427,0.097045101,0.2064,0.2242,0.0313,0.1929,0.203859216,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,209,Wood Veneer,0.066800489,0.023250807,0.1948,0.2169,0.0311,0.1858,0.192402012,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,216,Wood Veneer,0.066800489,0.127818697,0.1777,0.2313,0.0548,0.1765,0.175512513,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,4,28,217,Wood Veneer,0.066800489,0.049331963,0.2107,0.2717,0.0771,0.1946,0.208106283,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,5,35,211,Wood Veneer,0.212581277,0.174958994,0.2008,0.2169,0.0340,0.1829,0.198328152,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,5,35,218,Wood Veneer,0.212581277,0.219591837,0.2338,0.2269,0.0309,0.196,0.230921922,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,5,35,224,Wood Veneer,0.212581277,0.243193002,0.2176,0.3609,0.1780,0.1829,0.214921344,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,6,49,212,Wood Veneer,0.190333285,0.142222222,0.1995,0.1904,0.0284,0.162,0.197044155,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,6,49,215,Wood Veneer,0.190333285,0.157544757,0.2214,0.2693,0.0347,0.2346,0.218674566,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
OhRv02,6,49,223,Wood Veneer,0.190333285,0.271232877,0.2264,0.1255,0.0087,0.1168,0.223613016,0.0052,300.1,26.1,7.808333333,1.55477E-08,24.198,5.565,21.476,0.0178,0.6063,0.1840,0.7903,75.0000,67.6667,0.0230,75.0000,3.1167,241.6667,40.1,0,8.4,11.5,24.7,5.8,0,8.6,0,0,0,0.4,0,0,0.4,0
ShCr02,1,7,130,Cellulose Sponge,NA,NA,0.3016,0.2126,0.0302,0.1824,0.27157572,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,1,7,135,Cellulose Sponge,NA,NA,0.3134,0.2343,0.0912,0.1431,0.28220103,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,1,7,137,Cellulose Sponge,NA,NA,0.2572,0.2127,0.0537,0.1590,0.23159574,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,1,7,144,Cellulose Sponge,NA,NA,0.3216,0.2348,0.0377,0.1971,0.28958472,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,2,14,133,Cellulose Sponge,1.013810151,0.591727494,0.2928,0.4714,0.2248,0.2466,0.26365176,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,2,14,134,Cellulose Sponge,1.013810151,1.013148789,0.3219,0.5245,0.3511,0.1734,0.289854855,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,2,14,136,Cellulose Sponge,1.013810151,1.075662651,0.3033,0.4921,0.3261,0.166,0.273106485,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,2,14,141,Cellulose Sponge,1.013810151,1.374701671,0.2832,0.3905,0.2648,0.1257,0.25500744,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,131,Cellulose Sponge,2.365913657,2.071033938,0.2817,0.3441,0.2174,0.1267,0.253656765,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,132,Cellulose Sponge,2.365913657,3.220824295,0.2964,0.2843,0.1921,0.0922,0.26689338,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,142,Cellulose Sponge,2.365913657,2.229965157,0.3173,0.5491,0.4056,0.1435,0.285712785,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,143,Cellulose Sponge,2.365913657,1.941831239,0.2902,0.2603,0.1489,0.1114,0.26131059,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,18,129,Cellulose Sponge,5.340828613,4.256,0.2818,0.2342,0.1592,0.075,0.25374681,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,28,138,Cellulose Sponge,5.340828613,6.165617433,0.2857,0.4326,0.3500,0.0826,0.257258565,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,28,139,Cellulose Sponge,5.340828613,4.095238095,0.2905,0.4367,0.3359,0.1008,0.261580725,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,28,140,Cellulose Sponge,5.340828613,6.846458924,0.3033,0.1511,0.0805,0.0706,0.273106485,0.0367,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,1,7,131,Wood Veneer,NA,NA,0.1704,0.2115,0.0046,0.2069,0.168302376,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,1,7,137,Wood Veneer,NA,NA,0.1958,0.2000,0.0118,0.1882,0.193389702,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,2,14,136,Wood Veneer,0.105070496,0.121550388,0.2063,0.2068,0.0133,0.1935,0.203760447,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,2,14,141,Wood Veneer,0.105070496,0.088590604,0.1903,0.1877,0.0089,0.1788,0.187957407,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,132,Wood Veneer,0.115357484,0.108284714,0.1832,0.192,0.0206,0.1714,0.180944808,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,134,Wood Veneer,0.115357484,0.115021459,0.1977,0.2235,0.0371,0.1864,0.195266313,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,3,21,143,Wood Veneer,0.115357484,0.12276628,0.2128,0.2139,0.0158,0.1981,0.210180432,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,28,129,Wood Veneer,0.122479369,0.119524618,0.1901,0.1968,0.0201,0.1767,0.187759869,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,28,138,Wood Veneer,0.122479369,0.158501725,0.2251,0.2602,0.0573,0.2029,0.222329019,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,4,28,139,Wood Veneer,0.122479369,0.089411765,0.2174,0.2317,0.0277,0.204,0.214723806,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
